window_start,window_end,occupied_spaces,total_spaces,occupancy_rate,hour,minute,day_of_week,day_name,is_weekend,month,date,occupancy_class
2018-06-08 16:45:00,2018-06-08 17:00:00,35,54,0.6481,16,45,4,Friday,0,6,2018-06-08,Busy
2018-06-08 17:00:00,2018-06-08 17:15:00,37,54,0.6852,17,0,4,Friday,0,6,2018-06-08,Busy
2018-06-08 17:15:00,2018-06-08 17:30:00,38,54,0.7037,17,15,4,Friday,0,6,2018-06-08,Busy
2018-06-08 17:30:00,2018-06-08 17:45:00,40,54,0.7407,17,30,4,Friday,0,6,2018-06-08,Busy
2018-06-08 17:45:00,2018-06-08 18:00:00,40,54,0.7407,17,45,4,Friday,0,6,2018-06-08,Busy
2018-06-08 18:00:00,2018-06-08 18:15:00,41,54,0.7593,18,0,4,Friday,0,6,2018-06-08,Busy
2018-06-08 18:15:00,2018-06-08 18:30:00,40,54,0.7407,18,15,4,Friday,0,6,2018-06-08,Busy
2018-06-08 18:30:00,2018-06-08 18:45:00,40,54,0.7407,18,30,4,Friday,0,6,2018-06-08,Busy
2018-06-08 18:45:00,2018-06-08 19:00:00,42,54,0.7778,18,45,4,Friday,0,6,2018-06-08,Busy
2018-06-08 19:00:00,2018-06-08 19:15:00,41,54,0.7593,19,0,4,Friday,0,6,2018-06-08,Busy
2018-06-08 19:15:00,2018-06-08 19:30:00,41,54,0.7593,19,15,4,Friday,0,6,2018-06-08,Busy
2018-06-08 19:30:00,2018-06-08 19:45:00,41,54,0.7593,19,30,4,Friday,0,6,2018-06-08,Busy
2018-06-08 19:45:00,2018-06-08 20:00:00,42,54,0.7778,19,45,4,Friday,0,6,2018-06-08,Busy
2018-06-08 20:00:00,2018-06-08 20:15:00,43,54,0.7963,20,0,4,Friday,0,6,2018-06-08,Busy
2018-06-08 20:15:00,2018-06-08 20:30:00,43,54,0.7963,20,15,4,Friday,0,6,2018-06-08,Busy
2018-06-08 20:30:00,2018-06-08 20:45:00,42,54,0.7778,20,30,4,Friday,0,6,2018-06-08,Busy
2018-06-08 20:45:00,2018-06-08 21:00:00,42,54,0.7778,20,45,4,Friday,0,6,2018-06-08,Busy
2018-06-08 21:00:00,2018-06-08 21:15:00,40,54,0.7407,21,0,4,Friday,0,6,2018-06-08,Busy
2018-06-08 21:15:00,2018-06-08 21:30:00,41,54,0.7593,21,15,4,Friday,0,6,2018-06-08,Busy
2018-06-08 21:30:00,2018-06-08 21:45:00,42,54,0.7778,21,30,4,Friday,0,6,2018-06-08,Busy
2018-06-08 21:45:00,2018-06-08 22:00:00,42,54,0.7778,21,45,4,Friday,0,6,2018-06-08,Busy
2018-06-08 22:00:00,2018-06-08 22:15:00,43,54,0.7963,22,0,4,Friday,0,6,2018-06-08,Busy
2018-06-08 22:15:00,2018-06-08 22:30:00,41,54,0.7593,22,15,4,Friday,0,6,2018-06-08,Busy
2018-06-08 22:30:00,2018-06-08 22:45:00,40,54,0.7407,22,30,4,Friday,0,6,2018-06-08,Busy
2018-06-08 22:45:00,2018-06-08 23:00:00,39,54,0.7222,22,45,4,Friday,0,6,2018-06-08,Busy
2018-06-08 23:00:00,2018-06-08 23:15:00,37,54,0.6852,23,0,4,Friday,0,6,2018-06-08,Busy
2018-06-08 23:15:00,2018-06-08 23:30:00,35,54,0.6481,23,15,4,Friday,0,6,2018-06-08,Busy
2018-06-08 23:30:00,2018-06-08 23:45:00,32,54,0.5926,23,30,4,Friday,0,6,2018-06-08,Busy
2018-06-08 23:45:00,2018-06-09 0:00:00,31,54,0.5741,23,45,4,Friday,0,6,2018-06-08,Busy
2018-06-09 0:00:00,2018-06-09 0:15:00,30,54,0.5556,0,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 0:15:00,2018-06-09 0:30:00,25,54,0.463,0,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 0:30:00,2018-06-09 0:45:00,24,54,0.4444,0,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 0:45:00,2018-06-09 1:00:00,23,54,0.4259,0,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 1:00:00,2018-06-09 1:15:00,23,54,0.4259,1,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 1:15:00,2018-06-09 1:30:00,21,54,0.3889,1,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 1:30:00,2018-06-09 1:45:00,21,54,0.3889,1,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 1:45:00,2018-06-09 2:00:00,22,54,0.4074,1,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 2:00:00,2018-06-09 2:15:00,19,54,0.3519,2,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 2:15:00,2018-06-09 2:30:00,18,54,0.3333,2,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 2:30:00,2018-06-09 2:45:00,17,54,0.3148,2,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 2:45:00,2018-06-09 3:00:00,17,54,0.3148,2,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 3:00:00,2018-06-09 3:15:00,18,54,0.3333,3,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 3:15:00,2018-06-09 3:30:00,17,54,0.3148,3,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 3:30:00,2018-06-09 3:45:00,17,54,0.3148,3,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 3:45:00,2018-06-09 4:00:00,16,54,0.2963,3,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 4:00:00,2018-06-09 4:15:00,16,54,0.2963,4,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 4:15:00,2018-06-09 4:30:00,16,54,0.2963,4,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 4:30:00,2018-06-09 4:45:00,15,54,0.2778,4,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 4:45:00,2018-06-09 5:00:00,16,54,0.2963,4,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 5:00:00,2018-06-09 5:15:00,13,54,0.2407,5,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 5:15:00,2018-06-09 5:30:00,14,54,0.2593,5,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 5:30:00,2018-06-09 5:45:00,11,54,0.2037,5,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 5:45:00,2018-06-09 6:00:00,9,54,0.1667,5,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 6:00:00,2018-06-09 6:15:00,8,54,0.1481,6,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 6:15:00,2018-06-09 6:30:00,7,54,0.1296,6,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 6:30:00,2018-06-09 6:45:00,7,54,0.1296,6,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 6:45:00,2018-06-09 7:00:00,7,54,0.1296,6,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 7:00:00,2018-06-09 7:15:00,7,54,0.1296,7,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 7:15:00,2018-06-09 7:30:00,7,54,0.1296,7,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 7:30:00,2018-06-09 7:45:00,7,54,0.1296,7,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 7:45:00,2018-06-09 8:00:00,7,54,0.1296,7,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 8:00:00,2018-06-09 8:15:00,7,54,0.1296,8,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 8:15:00,2018-06-09 8:30:00,7,54,0.1296,8,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 8:30:00,2018-06-09 8:45:00,7,54,0.1296,8,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 8:45:00,2018-06-09 9:00:00,7,54,0.1296,8,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 9:00:00,2018-06-09 9:15:00,7,54,0.1296,9,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 9:15:00,2018-06-09 9:30:00,7,54,0.1296,9,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 9:30:00,2018-06-09 9:45:00,7,54,0.1296,9,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 9:45:00,2018-06-09 10:00:00,7,54,0.1296,9,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 10:00:00,2018-06-09 10:15:00,7,54,0.1296,10,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 10:15:00,2018-06-09 10:30:00,7,54,0.1296,10,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 10:30:00,2018-06-09 10:45:00,7,54,0.1296,10,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 10:45:00,2018-06-09 11:00:00,7,54,0.1296,10,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 11:00:00,2018-06-09 11:15:00,7,54,0.1296,11,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 11:15:00,2018-06-09 11:30:00,8,54,0.1481,11,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 11:30:00,2018-06-09 11:45:00,8,54,0.1481,11,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 11:45:00,2018-06-09 12:00:00,8,54,0.1481,11,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 12:00:00,2018-06-09 12:15:00,8,54,0.1481,12,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 12:15:00,2018-06-09 12:30:00,8,54,0.1481,12,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 12:30:00,2018-06-09 12:45:00,8,54,0.1481,12,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 12:45:00,2018-06-09 13:00:00,8,54,0.1481,12,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 13:00:00,2018-06-09 13:15:00,8,54,0.1481,13,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 13:15:00,2018-06-09 13:30:00,8,54,0.1481,13,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 13:30:00,2018-06-09 13:45:00,8,54,0.1481,13,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 13:45:00,2018-06-09 14:00:00,7,54,0.1296,13,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 14:00:00,2018-06-09 14:15:00,7,54,0.1296,14,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 14:15:00,2018-06-09 14:30:00,7,54,0.1296,14,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 14:30:00,2018-06-09 14:45:00,7,54,0.1296,14,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 14:45:00,2018-06-09 15:00:00,9,54,0.1667,14,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 15:00:00,2018-06-09 15:15:00,10,54,0.1852,15,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 15:15:00,2018-06-09 15:30:00,10,54,0.1852,15,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 15:30:00,2018-06-09 15:45:00,12,54,0.2222,15,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 15:45:00,2018-06-09 16:00:00,11,54,0.2037,15,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 16:00:00,2018-06-09 16:15:00,10,54,0.1852,16,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 16:15:00,2018-06-09 16:30:00,9,54,0.1667,16,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 16:30:00,2018-06-09 16:45:00,10,54,0.1852,16,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 16:45:00,2018-06-09 17:00:00,12,54,0.2222,16,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 17:00:00,2018-06-09 17:15:00,11,54,0.2037,17,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 17:15:00,2018-06-09 17:30:00,11,54,0.2037,17,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 17:30:00,2018-06-09 17:45:00,14,54,0.2593,17,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 17:45:00,2018-06-09 18:00:00,14,54,0.2593,17,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 18:00:00,2018-06-09 18:15:00,14,54,0.2593,18,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 18:15:00,2018-06-09 18:30:00,14,54,0.2593,18,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 18:30:00,2018-06-09 18:45:00,15,54,0.2778,18,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 18:45:00,2018-06-09 19:00:00,15,54,0.2778,18,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 19:00:00,2018-06-09 19:15:00,14,54,0.2593,19,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 19:15:00,2018-06-09 19:30:00,14,54,0.2593,19,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 19:30:00,2018-06-09 19:45:00,14,54,0.2593,19,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 19:45:00,2018-06-09 20:00:00,14,54,0.2593,19,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 20:00:00,2018-06-09 20:15:00,14,54,0.2593,20,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 20:15:00,2018-06-09 20:30:00,13,54,0.2407,20,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 20:30:00,2018-06-09 20:45:00,13,54,0.2407,20,30,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 20:45:00,2018-06-09 21:00:00,10,54,0.1852,20,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 21:00:00,2018-06-09 21:15:00,9,54,0.1667,21,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 21:15:00,2018-06-09 21:30:00,9,54,0.1667,21,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 21:30:00,2018-06-09 21:45:00,9,54,0.1667,21,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 21:45:00,2018-06-09 22:00:00,9,54,0.1667,21,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 22:00:00,2018-06-09 22:15:00,10,54,0.1852,22,0,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 22:15:00,2018-06-09 22:30:00,9,54,0.1667,22,15,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 22:30:00,2018-06-09 22:45:00,10,54,0.1852,22,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 22:45:00,2018-06-09 23:00:00,10,54,0.1852,22,45,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 23:00:00,2018-06-09 23:15:00,11,54,0.2037,23,0,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 23:15:00,2018-06-09 23:30:00,11,54,0.2037,23,15,5,Saturday,1,6,2018-06-09,Busy
2018-06-09 23:30:00,2018-06-09 23:45:00,10,54,0.1852,23,30,5,Saturday,1,6,2018-06-09,Not Busy
2018-06-09 23:45:00,2018-06-10 0:00:00,11,54,0.2037,23,45,5,Saturday,1,6,2018-06-09,Busy
2018-06-10 0:00:00,2018-06-10 0:15:00,11,54,0.2037,0,0,6,Sunday,1,6,2018-06-10,Busy
2018-06-10 0:15:00,2018-06-10 0:30:00,11,54,0.2037,0,15,6,Sunday,1,6,2018-06-10,Busy
2018-06-10 0:30:00,2018-06-10 0:45:00,11,54,0.2037,0,30,6,Sunday,1,6,2018-06-10,Busy
2018-06-10 0:45:00,2018-06-10 1:00:00,10,54,0.1852,0,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 1:00:00,2018-06-10 1:15:00,9,54,0.1667,1,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 1:15:00,2018-06-10 1:30:00,8,54,0.1481,1,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 1:30:00,2018-06-10 1:45:00,8,54,0.1481,1,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 1:45:00,2018-06-10 2:00:00,8,54,0.1481,1,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 2:00:00,2018-06-10 2:15:00,7,54,0.1296,2,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 2:15:00,2018-06-10 2:30:00,8,54,0.1481,2,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 2:30:00,2018-06-10 2:45:00,8,54,0.1481,2,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 2:45:00,2018-06-10 3:00:00,7,54,0.1296,2,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 3:00:00,2018-06-10 3:15:00,6,54,0.1111,3,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 3:15:00,2018-06-10 3:30:00,6,54,0.1111,3,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 3:30:00,2018-06-10 3:45:00,6,54,0.1111,3,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 3:45:00,2018-06-10 4:00:00,5,54,0.0926,3,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 4:00:00,2018-06-10 4:15:00,5,54,0.0926,4,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 4:15:00,2018-06-10 4:30:00,6,54,0.1111,4,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 4:30:00,2018-06-10 4:45:00,6,54,0.1111,4,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 4:45:00,2018-06-10 5:00:00,6,54,0.1111,4,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 5:00:00,2018-06-10 5:15:00,6,54,0.1111,5,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 5:15:00,2018-06-10 5:30:00,6,54,0.1111,5,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 5:30:00,2018-06-10 5:45:00,6,54,0.1111,5,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 5:45:00,2018-06-10 6:00:00,6,54,0.1111,5,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 6:00:00,2018-06-10 6:15:00,6,54,0.1111,6,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 6:15:00,2018-06-10 6:30:00,6,54,0.1111,6,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 6:30:00,2018-06-10 6:45:00,6,54,0.1111,6,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 6:45:00,2018-06-10 7:00:00,6,54,0.1111,6,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 7:00:00,2018-06-10 7:15:00,6,54,0.1111,7,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 7:15:00,2018-06-10 7:30:00,6,54,0.1111,7,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 7:30:00,2018-06-10 7:45:00,6,54,0.1111,7,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 7:45:00,2018-06-10 8:00:00,6,54,0.1111,7,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 8:00:00,2018-06-10 8:15:00,6,54,0.1111,8,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 8:15:00,2018-06-10 8:30:00,6,54,0.1111,8,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 8:30:00,2018-06-10 8:45:00,6,54,0.1111,8,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 8:45:00,2018-06-10 9:00:00,6,54,0.1111,8,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 9:00:00,2018-06-10 9:15:00,6,54,0.1111,9,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 9:15:00,2018-06-10 9:30:00,6,54,0.1111,9,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 9:30:00,2018-06-10 9:45:00,6,54,0.1111,9,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 9:45:00,2018-06-10 10:00:00,6,54,0.1111,9,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 10:00:00,2018-06-10 10:15:00,6,54,0.1111,10,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 10:15:00,2018-06-10 10:30:00,6,54,0.1111,10,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 10:30:00,2018-06-10 10:45:00,6,54,0.1111,10,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 10:45:00,2018-06-10 11:00:00,6,54,0.1111,10,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 11:00:00,2018-06-10 11:15:00,6,54,0.1111,11,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 11:15:00,2018-06-10 11:30:00,6,54,0.1111,11,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 11:30:00,2018-06-10 11:45:00,6,54,0.1111,11,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 11:45:00,2018-06-10 12:00:00,6,54,0.1111,11,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 12:00:00,2018-06-10 12:15:00,6,54,0.1111,12,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 12:15:00,2018-06-10 12:30:00,6,54,0.1111,12,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 12:30:00,2018-06-10 12:45:00,6,54,0.1111,12,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 12:45:00,2018-06-10 13:00:00,6,54,0.1111,12,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 13:00:00,2018-06-10 13:15:00,6,54,0.1111,13,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 13:15:00,2018-06-10 13:30:00,6,54,0.1111,13,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 13:30:00,2018-06-10 13:45:00,6,54,0.1111,13,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 13:45:00,2018-06-10 14:00:00,6,54,0.1111,13,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 14:00:00,2018-06-10 14:15:00,6,54,0.1111,14,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 14:15:00,2018-06-10 14:30:00,6,54,0.1111,14,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 14:30:00,2018-06-10 14:45:00,7,54,0.1296,14,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 14:45:00,2018-06-10 15:00:00,8,54,0.1481,14,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 15:00:00,2018-06-10 15:15:00,8,54,0.1481,15,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 15:15:00,2018-06-10 15:30:00,8,54,0.1481,15,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 15:30:00,2018-06-10 15:45:00,8,54,0.1481,15,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 15:45:00,2018-06-10 16:00:00,8,54,0.1481,15,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 16:00:00,2018-06-10 16:15:00,8,54,0.1481,16,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 16:15:00,2018-06-10 16:30:00,8,54,0.1481,16,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 16:30:00,2018-06-10 16:45:00,8,54,0.1481,16,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 16:45:00,2018-06-10 17:00:00,7,54,0.1296,16,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 17:00:00,2018-06-10 17:15:00,7,54,0.1296,17,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 17:15:00,2018-06-10 17:30:00,8,54,0.1481,17,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 17:30:00,2018-06-10 17:45:00,8,54,0.1481,17,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 17:45:00,2018-06-10 18:00:00,8,54,0.1481,17,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 18:00:00,2018-06-10 18:15:00,8,54,0.1481,18,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 18:15:00,2018-06-10 18:30:00,7,54,0.1296,18,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 18:30:00,2018-06-10 18:45:00,11,54,0.2037,18,30,6,Sunday,1,6,2018-06-10,Busy
2018-06-10 18:45:00,2018-06-10 19:00:00,11,54,0.2037,18,45,6,Sunday,1,6,2018-06-10,Busy
2018-06-10 19:00:00,2018-06-10 19:15:00,11,54,0.2037,19,0,6,Sunday,1,6,2018-06-10,Busy
2018-06-10 19:15:00,2018-06-10 19:30:00,10,54,0.1852,19,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 19:30:00,2018-06-10 19:45:00,9,54,0.1667,19,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 19:45:00,2018-06-10 20:00:00,8,54,0.1481,19,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 20:00:00,2018-06-10 20:15:00,8,54,0.1481,20,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 20:15:00,2018-06-10 20:30:00,8,54,0.1481,20,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 20:30:00,2018-06-10 20:45:00,9,54,0.1667,20,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 20:45:00,2018-06-10 21:00:00,9,54,0.1667,20,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 21:00:00,2018-06-10 21:15:00,10,54,0.1852,21,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 21:15:00,2018-06-10 21:30:00,10,54,0.1852,21,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 21:30:00,2018-06-10 21:45:00,9,54,0.1667,21,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 21:45:00,2018-06-10 22:00:00,8,54,0.1481,21,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 22:00:00,2018-06-10 22:15:00,10,54,0.1852,22,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 22:15:00,2018-06-10 22:30:00,9,54,0.1667,22,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 22:30:00,2018-06-10 22:45:00,8,54,0.1481,22,30,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 22:45:00,2018-06-10 23:00:00,9,54,0.1667,22,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 23:00:00,2018-06-10 23:15:00,9,54,0.1667,23,0,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 23:15:00,2018-06-10 23:30:00,9,54,0.1667,23,15,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-10 23:30:00,2018-06-10 23:45:00,11,54,0.2037,23,30,6,Sunday,1,6,2018-06-10,Busy
2018-06-10 23:45:00,2018-06-11 0:00:00,10,54,0.1852,23,45,6,Sunday,1,6,2018-06-10,Not Busy
2018-06-11 0:00:00,2018-06-11 0:15:00,10,54,0.1852,0,0,0,Monday,0,6,2018-06-11,Not Busy
2018-06-11 0:15:00,2018-06-11 0:30:00,10,54,0.1852,0,15,0,Monday,0,6,2018-06-11,Not Busy
2018-06-11 0:30:00,2018-06-11 0:45:00,11,54,0.2037,0,30,0,Monday,0,6,2018-06-11,Busy
